NAME,state,county,block,tract,GEOID20,Pre K (Ages 0-5),Elementary (Ages 6-12),Teenage (Ages 13-18),18 and younger,Young Adult (Ages 19-29),Ages 30-39,Ages 40-49,Ages 50-59,Ages 60-69,Ages 70-79,Ages 80 and older,Ages 55+,Total Population,Total Population Under 18,Total Households,Households w/ One or More Under 18,Households w/ One or More 65 and Over,Total Population - For Hispanic or Latino,Total Population Non-Hispanic or Latino,Total Population Hispanic or Latino,Total Population Race,Total Population - White,Total Population - Black or African American,American Indian or Alaska Native,Asian,Native Hawaiian or Other Pacific Islander,Some Other Race,Two or More Races - P3 Table,Two or More Races,Female ages something,ALAND20,AWATER20,total_sq_miles,Pop. Density,Pop. Density - Pre K (Ages 0-5),Pop. Density - Elementary (Ages 6-12),Pop. Density - Teenage (Ages 13-18),Pop. Density - 18 and younger,Pop. Density - Young Adult (Ages 19-29),Pop. Density - Ages 30-39,Pop. Density - Ages 40-49,Pop. Density - Ages 50-59,Pop. Density - Ages 60-69,Pop. Density - Ages 70-79,Pop. Density - Ages 80 and older,Pop. Density - Ages 55+,Pop. Density - Total Population,Pop. Density - Total Population Under 18,Pop. Density - Total Households,Pop. Density - Households w/ One or More Under 18,Pop. Density - Households w/ One or More 65 and Over,Pop. Density - Total Population Non-Hispanic or Latino,Pop. Density - Hispanic or Latino,Pop. Density - Total Population Race,Pop. Density - White,Pop. Density - Black or African American,Pop. Density - American Indian or Alaska Native,Pop. Density - Asian,Pop. Density - Native Hawaiian or Other Pacific Islander,Pop. Density - Some Other Race,Pop. Density - Two or More Races
"Block 4022, Block Group 4, Census Tract 13.04, Mesa County, Colorado",08,077,4022,001304,080770013044022,3,6,1,10,9,4,1,2,5,0,0,5,31,10,10,5,0,31,25,6,31,19,0,1,0,0,0,11,11,4,4607.0,0.0,0.0017787627,17427.8,1686.6,3373.1,562.2,5621.9,5059.7,2248.8,562.2,1124.4,2810.9,0.0,0.0,2810.9,17427.8,5621.9,5621.9,2810.9,0.0,14054.7,3373.1,17427.8,10681.6,0.0,562.2,0.0,0.0,0.0,6184.1
"Block 1021, Block Group 1, Census Tract 17.03, Mesa County, Colorado",08,077,1021,001703,080770017031021,3,2,4,9,9,4,3,4,15,7,0,26,51,8,18,0,16,51,43,8,51,39,0,0,0,0,4,8,8,0,33156.0,0.0,0.0128015316,3983.9,234.3,156.2,312.5,703.0,703.0,312.5,234.3,312.5,1171.7,546.8,0.0,2031.0,3983.9,624.9,1406.1,0.0,1249.9,3359.0,624.9,3983.9,3046.5,0.0,0.0,0.0,0.0,312.5,624.9
"Block 1018, Block Group 1, Census Tract 17.03, Mesa County, Colorado",08,077,1018,001703,080770017031018,8,18,4,30,7,0,15,34,8,0,0,40,93,30,24,4,5,93,87,6,93,81,0,2,0,0,0,10,10,0,31967.0,0.0,0.0123424587,7535.0,648.2,1458.4,324.1,2430.6,567.1,0.0,1215.3,2754.7,648.2,0.0,0.0,3240.8,7535.0,2430.6,1944.5,324.1,405.1,7048.8,486.1,7535.0,6562.7,0.0,162.0,0.0,0.0,0.0,810.2
"Block 1019, Block Group 1, Census Tract 17.03, Mesa County, Colorado",08,077,1019,001703,080770017031019,6,11,5,22,1,4,2,6,34,1,2,39,72,22,24,4,5,72,51,21,72,54,0,1,0,0,11,6,6,2,37395.0,0.0,0.0144382095,4986.8,415.6,761.9,346.3,1523.7,69.3,277.0,138.5,415.6,2354.9,69.3,138.5,2701.2,4986.8,1523.7,1662.3,277.0,346.3,3532.3,1454.5,4986.8,3740.1,0.0,69.3,0.0,0.0,761.9,415.6
"Block 1020, Block Group 1, Census Tract 17.03, Mesa County, Colorado",08,077,1020,001703,080770017031020,12,23,16,51,25,28,5,5,25,0,6,35,142,49,63,19,22,142,97,45,142,95,0,1,0,0,17,29,29,2,163048.0,0.0,0.0629528328,2255.7,190.6,365.4,254.2,810.1,397.1,444.8,79.4,79.4,397.1,0.0,95.3,556.0,2255.7,778.4,1000.7,301.8,349.5,1540.8,714.8,2255.7,1509.1,0.0,15.9,0.0,0.0,270.0,460.7
"Block 2001, Block Group 2, Census Tract 17.03, Mesa County, Colorado",08,077,2001,001703,080770017032001,0,6,4,10,0,1,4,3,7,8,6,24,39,10,14,8,0,39,29,10,39,34,0,0,0,0,4,1,1,0,128283.0,0.0,0.0495300663,787.4,0.0,121.1,80.8,201.9,0.0,20.2,80.8,60.6,141.3,161.5,121.1,484.6,787.4,201.9,282.7,161.5,0.0,585.5,201.9,787.4,686.5,0.0,0.0,0.0,0.0,80.8,20.2
"Block 2002, Block Group 2, Census Tract 17.03, Mesa County, Colorado",08,077,2002,001703,080770017032002,2,20,13,35,11,12,15,14,32,52,13,104,182,34,107,5,46,182,166,16,182,167,1,0,0,0,0,14,14,2,92344.0,0.0,0.0356540184,5104.6,56.1,560.9,364.6,981.7,308.5,336.6,420.7,392.7,897.5,1458.5,364.6,2916.9,5104.6,953.6,3001.1,140.2,1290.2,4655.9,448.8,5104.6,4683.9,28.0,0.0,0.0,0.0,0.0,392.7
"Block 2003, Block Group 2, Census Tract 17.03, Mesa County, Colorado",08,077,2003,001703,080770017032003,30,19,9,58,28,43,14,6,24,3,8,36,184,57,73,16,38,184,153,31,184,161,2,0,0,0,0,21,21,0,44414.0,0.0,0.0171482454,10730.0,1749.5,1108.0,524.8,3382.3,1632.8,2507.5,816.4,349.9,1399.6,174.9,466.5,2099.3,10730.0,3324.0,4257.0,933.0,2216.0,8922.2,1807.8,10730.0,9388.7,116.6,0.0,0.0,0.0,0.0,1224.6
"Block 2004, Block Group 2, Census Tract 17.03, Mesa County, Colorado",08,077,2004,001703,080770017032004,2,3,2,7,3,1,1,0,2,11,0,13,25,7,7,4,3,25,19,6,25,17,0,0,0,0,2,6,6,0,7596.0,0.0,0.0029328156,8524.2,681.9,1022.9,681.9,2386.8,1022.9,341.0,341.0,0.0,681.9,3750.7,0.0,4432.6,8524.2,2386.8,2386.8,1363.9,1022.9,6478.4,2045.8,8524.2,5796.5,0.0,0.0,0.0,0.0,681.9,2045.8
"Block 2005, Block Group 2, Census Tract 17.03, Mesa County, Colorado",08,077,2005,001703,080770017032005,1,1,1,3,0,7,3,1,5,1,0,7,20,3,13,3,6,20,16,4,20,9,0,1,0,0,1,9,9,1,8521.0,0.0,0.0032899581,6079.1,304.0,304.0,304.0,911.9,0.0,2127.7,911.9,304.0,1519.8,304.0,0.0,2127.7,6079.1,911.9,3951.4,911.9,1823.7,4863.3,1215.8,6079.1,2735.6,0.0,304.0,0.0,0.0,304.0,2735.6
"Block 2006, Block Group 2, Census Tract 17.03, Mesa County, Colorado",08,077,2006,001703,080770017032006,2,1,2,5,1,1,1,4,6,1,13,24,32,5,17,12,1,32,28,4,32,20,0,0,0,0,4,8,8,2,11661.0,0.0,0.0045023121,7107.5,444.2,222.1,444.2,1110.5,222.1,222.1,222.1,888.4,1332.6,222.1,2887.4,5330.6,7107.5,1110.5,3775.8,2665.3,222.1,6219.0,888.4,7107.5,4442.2,0.0,0.0,0.0,0.0,888.4,1776.9
"Block 2007, Block Group 2, Census Tract 17.03, Mesa County, Colorado",08,077,2007,001703,080770017032007,14,6,13,33,59,35,23,82,39,34,4,136,309,31,150,50,51,309,262,47,309,257,0,2,0,0,8,42,42,5,243557.0,0.0,0.0940373577,3285.9,148.9,63.8,138.2,350.9,627.4,372.2,244.6,872.0,414.7,361.6,42.5,1446.2,3285.9,329.7,1595.1,531.7,542.3,2786.1,499.8,3285.9,2733.0,0.0,21.3,0.0,0.0,85.1,446.6
"Block 2008, Block Group 2, Census Tract 17.03, Mesa County, Colorado",08,077,2008,001703,080770017032008,1,0,3,4,12,2,1,12,6,0,1,8,37,2,16,2,11,37,29,8,37,28,0,0,1,0,4,4,4,1,21036.0,0.0,0.0081219996,4555.5,123.1,0.0,369.4,492.5,1477.5,246.2,123.1,1477.5,738.7,0.0,123.1,985.0,4555.5,246.2,1970.0,246.2,1354.3,3570.5,985.0,4555.5,3447.4,0.0,0.0,123.1,0.0,492.5,492.5
"Block 2009, Block Group 2, Census Tract 17.03, Mesa County, Colorado",08,077,2009,001703,080770017032009,4,3,3,10,1,11,5,1,9,8,7,24,52,10,18,4,12,52,44,8,52,42,0,0,0,0,3,7,7,2,23688.0,0.0,0.0091459368,5685.6,437.4,328.0,328.0,1093.4,109.3,1202.7,546.7,109.3,984.0,874.7,765.4,2624.1,5685.6,1093.4,1968.1,437.4,1312.1,4810.9,874.7,5685.6,4592.2,0.0,0.0,0.0,0.0,328.0,765.4
"Block 2010, Block Group 2, Census Tract 17.03, Mesa County, Colorado",08,077,2010,001703,080770017032010,4,13,2,19,0,7,16,9,9,2,21,35,83,19,27,5,15,83,81,2,83,72,0,0,0,0,0,11,11,0,624550.0,0.0,0.241138755,344.2,16.6,53.9,8.3,78.8,0.0,29.0,66.4,37.3,37.3,8.3,87.1,145.1,344.2,78.8,112.0,20.7,62.2,335.9,8.3,344.2,298.6,0.0,0.0,0.0,0.0,0.0,45.6
"Block 2012, Block Group 2, Census Tract 17.03, Mesa County, Colorado",08,077,2012,001703,080770017032012,6,2,6,14,0,9,8,2,13,12,4,29,62,14,26,3,9,62,51,11,62,43,5,3,1,0,3,7,7,0,84517.0,0.0,0.0326320137,1900.0,183.9,61.3,183.9,429.0,0.0,275.8,245.2,61.3,398.4,367.7,122.6,888.7,1900.0,429.0,796.8,91.9,275.8,1562.9,337.1,1900.0,1317.7,153.2,91.9,30.6,0.0,91.9,214.5
"Block 3000, Block Group 3, Census Tract 17.03, Mesa County, Colorado",08,077,3000,001703,080770017033000,3,5,11,19,19,18,12,1,9,3,5,18,86,15,31,8,13,86,72,14,86,68,4,0,0,0,8,6,6,0,91737.0,0.0,0.0354196557,2428.0,84.7,141.2,310.6,536.4,536.4,508.2,338.8,28.2,254.1,84.7,141.2,508.2,2428.0,423.5,875.2,225.9,367.0,2032.8,395.3,2428.0,1919.8,112.9,0.0,0.0,0.0,225.9,169.4
"Block 3001, Block Group 3, Census Tract 17.03, Mesa County, Colorado",08,077,3001,001703,080770017033001,2,3,16,21,6,3,13,12,20,12,4,36,91,21,32,6,11,91,74,17,91,72,2,0,0,0,0,17,17,1,40663.0,0.0,0.0156999843,5796.2,127.4,191.1,1019.1,1337.6,382.2,191.1,828.0,764.3,1273.9,764.3,254.8,2293.0,5796.2,1337.6,2038.2,382.2,700.6,4713.4,1082.8,5796.2,4586.0,127.4,0.0,0.0,0.0,0.0,1082.8
"Block 3002, Block Group 3, Census Tract 17.03, Mesa County, Colorado",08,077,3002,001703,080770017033002,4,1,4,9,1,2,1,9,4,9,1,17,36,9,8,1,6,36,31,5,36,30,0,0,1,0,3,2,2,0,13899.0,0.0,0.0053664039,6708.4,745.4,186.3,745.4,1677.1,186.3,372.7,186.3,1677.1,745.4,1677.1,186.3,3167.9,6708.4,1677.1,1490.8,186.3,1118.1,5776.7,931.7,6708.4,5590.3,0.0,0.0,186.3,0.0,559.0,372.7
"Block 3003, Block Group 3, Census Tract 17.03, Mesa County, Colorado",08,077,3003,001703,080770017033003,13,41,20,74,38,31,38,30,11,11,12,55,243,66,95,24,36,243,215,28,243,214,1,3,0,0,13,12,12,2,88397.0,0.0,0.0341300817,7119.8,380.9,1201.3,586.0,2168.2,1113.4,908.3,1113.4,879.0,322.3,322.3,351.6,1611.5,7119.8,1933.8,2783.5,703.2,1054.8,6299.4,820.4,7119.8,6270.1,29.3,87.9,0.0,0.0,380.9,351.6
"Block 3004, Block Group 3, Census Tract 17.03, Mesa County, Colorado",08,077,3004,001703,080770017033004,0,6,0,6,0,3,1,5,10,0,1,13,26,6,8,6,1,26,19,7,26,17,0,0,1,0,4,4,4,0,12316.0,0.0,0.0047552076,5467.7,0.0,1261.8,0.0,1261.8,0.0,630.9,210.3,1051.5,2103.0,0.0,210.3,2733.8,5467.7,1261.8,1682.4,1261.8,210.3,3995.6,1472.1,5467.7,3575.0,0.0,0.0,210.3,0.0,841.2,841.2
"Block 3005, Block Group 3, Census Tract 17.03, Mesa County, Colorado",08,077,3005,001703,080770017033005,11,17,25,53,3,19,15,34,49,22,13,104,208,52,88,36,33,208,188,20,208,186,0,0,5,0,3,14,14,14,122100.0,0.0,0.04714281,4412.1,233.3,360.6,530.3,1124.2,63.6,403.0,318.2,721.2,1039.4,466.7,275.8,2206.1,4412.1,1103.0,1866.7,763.6,700.0,3987.9,424.2,4412.1,3945.5,0.0,0.0,106.1,0.0,63.6,297.0
"Block 3006, Block Group 3, Census Tract 17.03, Mesa County, Colorado",08,077,3006,001703,080770017033006,1,5,5,11,0,1,1,0,4,23,2,29,42,11,17,2,9,42,38,4,42,30,0,1,0,0,8,3,3,0,36975.0,0.0,0.0142760475,2942.0,70.0,350.2,350.2,770.5,0.0,70.0,70.0,0.0,280.2,1611.1,140.1,2031.4,2942.0,770.5,1190.8,140.1,630.4,2661.8,280.2,2942.0,2101.4,0.0,70.0,0.0,0.0,560.4,210.1
"Block 2023, Block Group 2, Census Tract 16, Mesa County, Colorado",08,077,2023,001600,080770016002023,0,1,1,2,2,0,0,1,4,0,0,5,8,2,4,0,2,8,7,1,8,6,0,0,0,0,1,1,1,0,291954.0,0.0,0.1127234394,71.0,0.0,8.9,8.9,17.7,17.7,0.0,0.0,8.9,35.5,0.0,0.0,44.4,71.0,17.7,35.5,0.0,17.7,62.1,8.9,71.0,53.2,0.0,0.0,0.0,0.0,8.9,8.9
"Block 2024, Block Group 2, Census Tract 16, Mesa County, Colorado",08,077,2024,001600,080770016002024,0,5,3,8,0,4,1,5,8,2,0,15,28,6,11,0,11,28,20,8,28,16,0,0,0,0,0,12,12,1,239930.0,0.0,0.092636973,302.3,0.0,54.0,32.4,86.4,0.0,43.2,10.8,54.0,86.4,21.6,0.0,161.9,302.3,64.8,118.7,0.0,118.7,215.9,86.4,302.3,172.7,0.0,0.0,0.0,0.0,0.0,129.5
"Block 2025, Block Group 2, Census Tract 16, Mesa County, Colorado",08,077,2025,001600,080770016002025,10,15,12,37,29,11,24,42,37,46,14,139,238,37,105,17,46,238,222,16,238,221,0,0,3,0,4,10,10,3,249094.0,0.0,0.0961751934,2474.7,104.0,156.0,124.8,384.7,301.5,114.4,249.5,436.7,384.7,478.3,145.6,1445.3,2474.7,384.7,1091.8,176.8,478.3,2308.3,166.4,2474.7,2297.9,0.0,0.0,31.2,0.0,41.6,104.0
"Block 2026, Block Group 2, Census Tract 16, Mesa County, Colorado",08,077,2026,001600,080770016002026,2,2,3,7,5,2,20,1,13,5,0,18,53,7,27,8,8,53,44,9,53,45,0,0,1,0,2,5,5,0,43509.0,0.0,0.0167988249,3155.0,119.1,119.1,178.6,416.7,297.6,119.1,1190.6,59.5,773.9,297.6,0.0,1071.5,3155.0,416.7,1607.3,476.2,476.2,2619.2,535.8,3155.0,2678.8,0.0,0.0,59.5,0.0,119.1,297.6
"Block 2027, Block Group 2, Census Tract 16, Mesa County, Colorado",08,077,2027,001600,080770016002027,1,4,7,12,0,1,2,3,7,2,8,20,35,12,3,1,0,35,33,2,35,24,0,0,4,0,2,5,5,0,14311.0,0.0,0.0055254771,6334.3,181.0,723.9,1266.9,2171.8,0.0,181.0,362.0,542.9,1266.9,362.0,1447.8,3619.6,6334.3,2171.8,542.9,181.0,0.0,5972.3,362.0,6334.3,4343.5,0.0,0.0,723.9,0.0,362.0,904.9
"Block 2028, Block Group 2, Census Tract 16, Mesa County, Colorado",08,077,2028,001600,080770016002028,0,6,6,12,2,3,15,21,8,1,0,9,62,12,22,10,4,62,62,0,62,58,0,0,0,0,0,4,4,0,60070.0,0.0,0.023193027,2673.2,0.0,258.7,258.7,517.4,86.2,129.3,646.7,905.4,344.9,43.1,0.0,388.0,2673.2,517.4,948.6,431.2,172.5,2673.2,0.0,2673.2,2500.8,0.0,0.0,0.0,0.0,0.0,172.5
"Block 2029, Block Group 2, Census Tract 16, Mesa County, Colorado",08,077,2029,001600,080770016002029,10,0,11,21,12,7,26,8,45,33,4,84,156,13,78,33,34,156,154,2,156,147,0,0,0,0,0,9,9,0,166810.0,0.0,0.064405341,2422.2,155.3,0.0,170.8,326.1,186.3,108.7,403.7,124.2,698.7,512.4,62.1,1304.2,2422.2,201.8,1211.1,512.4,527.9,2391.1,31.1,2422.2,2282.4,0.0,0.0,0.0,0.0,0.0,139.7
"Block 2030, Block Group 2, Census Tract 16, Mesa County, Colorado",08,077,2030,001600,080770016002030,5,6,1,12,0,1,8,4,12,16,2,34,55,12,13,0,12,55,48,7,55,44,0,0,0,0,0,11,11,0,24602.0,0.0,0.0094988322,5790.2,526.4,631.7,105.3,1263.3,0.0,105.3,842.2,421.1,1263.3,1684.4,210.6,3579.4,5790.2,1263.3,1368.6,0.0,1263.3,5053.3,736.9,5790.2,4632.1,0.0,0.0,0.0,0.0,0.0,1158.0
"Block 2032, Block Group 2, Census Tract 16, Mesa County, Colorado",08,077,2032,001600,080770016002032,1,0,0,1,0,11,1,12,6,11,12,37,54,1,35,5,23,54,52,2,54,50,0,0,0,0,1,3,3,0,44922.0,0.0,0.0173443842,3113.4,57.7,0.0,0.0,57.7,0.0,634.2,57.7,691.9,345.9,634.2,691.9,2133.3,3113.4,57.7,2017.9,288.3,1326.1,2998.1,115.3,3113.4,2882.8,0.0,0.0,0.0,0.0,57.7,173.0
"Block 2033, Block Group 2, Census Tract 16, Mesa County, Colorado",08,077,2033,001600,080770016002033,5,2,3,10,0,6,3,7,9,26,7,42,68,10,34,3,19,68,62,6,68,64,0,0,0,0,1,3,3,0,47630.0,0.0,0.018389943,3697.7,271.9,108.8,163.1,543.8,0.0,326.3,163.1,380.6,489.4,1413.8,380.6,2283.9,3697.7,543.8,1848.8,163.1,1033.2,3371.4,326.3,3697.7,3480.2,0.0,0.0,0.0,0.0,54.4,163.1
"Block 2034, Block Group 2, Census Tract 16, Mesa County, Colorado",08,077,2034,001600,080770016002034,6,5,5,16,6,4,0,4,11,16,0,30,57,14,25,0,21,57,57,0,57,57,0,0,0,0,0,0,0,0,53146.0,0.0,0.0205196706,2777.8,292.4,243.7,243.7,779.7,292.4,194.9,0.0,194.9,536.1,779.7,0.0,1462.0,2777.8,682.3,1218.3,0.0,1023.4,2777.8,0.0,2777.8,2777.8,0.0,0.0,0.0,0.0,0.0,0.0
"Block 2035, Block Group 2, Census Tract 16, Mesa County, Colorado",08,077,2035,001600,080770016002035,5,0,1,6,0,2,5,5,8,1,0,9,27,6,8,0,0,27,26,1,27,26,0,0,0,0,0,1,1,8,7636.0,0.0,0.0029482596,9157.9,1695.9,0.0,339.2,2035.1,0.0,678.4,1695.9,1695.9,2713.5,339.2,0.0,3052.6,9157.9,2035.1,2713.5,0.0,0.0,8818.8,339.2,9157.9,8818.8,0.0,0.0,0.0,0.0,0.0,339.2
"Block 2036, Block Group 2, Census Tract 16, Mesa County, Colorado",08,077,2036,001600,080770016002036,0,2,5,7,6,3,6,3,8,0,0,11,33,6,14,0,14,33,27,6,33,23,0,0,2,0,2,6,6,0,16327.0,0.0,0.0063038547,5234.9,0.0,317.3,793.2,1110.4,951.8,475.9,951.8,475.9,1269.1,0.0,0.0,1745.0,5234.9,951.8,2220.9,0.0,2220.9,4283.1,951.8,5234.9,3648.6,0.0,0.0,317.3,0.0,317.3,951.8
"Block 2037, Block Group 2, Census Tract 16, Mesa County, Colorado",08,077,2037,001600,080770016002037,2,8,0,10,9,6,9,7,19,0,0,25,60,10,27,3,17,60,59,1,60,58,0,0,0,0,0,2,2,0,44735.0,0.0,0.0172721835,3473.8,115.8,463.2,0.0,579.0,521.1,347.4,521.1,405.3,1100.0,0.0,0.0,1447.4,3473.8,579.0,1563.2,173.7,984.2,3415.9,57.9,3473.8,3358.0,0.0,0.0,0.0,0.0,0.0,115.8
"Block 2038, Block Group 2, Census Tract 16, Mesa County, Colorado",08,077,2038,001600,080770016002038,11,8,1,20,10,14,6,9,17,12,0,30,87,19,34,14,11,87,76,11,87,65,0,3,12,0,4,3,3,9,46828.0,0.0,0.0180802908,4811.9,608.4,442.5,55.3,1106.2,553.1,774.3,331.9,497.8,940.3,663.7,0.0,1659.3,4811.9,1050.9,1880.5,774.3,608.4,4203.5,608.4,4811.9,3595.1,0.0,165.9,663.7,0.0,221.2,165.9
"Block 2039, Block Group 2, Census Tract 16, Mesa County, Colorado",08,077,2039,001600,080770016002039,0,1,1,2,0,0,0,2,0,6,0,7,10,2,4,3,1,10,9,1,10,9,0,0,0,0,0,1,1,0,130970.0,0.0,0.050567517,197.8,0.0,19.8,19.8,39.6,0.0,0.0,0.0,39.6,0.0,118.7,0.0,138.4,197.8,39.6,79.1,59.3,19.8,178.0,19.8,197.8,178.0,0.0,0.0,0.0,0.0,0.0,19.8
"Block 2040, Block Group 2, Census Tract 16, Mesa County, Colorado",08,077,2040,001600,080770016002040,2,6,7,15,3,15,5,2,3,6,2,11,51,15,23,3,12,51,41,10,51,45,0,0,2,1,2,1,1,0,719950.0,0.0,0.277972695,183.5,7.2,21.6,25.2,54.0,10.8,54.0,18.0,7.2,10.8,21.6,7.2,39.6,183.5,54.0,82.7,10.8,43.2,147.5,36.0,183.5,161.9,0.0,0.0,7.2,3.6,7.2,3.6
"Block 2041, Block Group 2, Census Tract 16, Mesa County, Colorado",08,077,2041,001600,080770016002041,0,0,2,2,0,0,1,0,0,1,2,3,6,2,0,0,0,6,4,2,6,4,0,0,0,0,0,2,2,0,22868.0,0.0,0.0088293348,679.6,0.0,0.0,226.5,226.5,0.0,0.0,113.3,0.0,0.0,113.3,226.5,339.8,679.6,226.5,0.0,0.0,0.0,453.0,226.5,679.6,453.0,0.0,0.0,0.0,0.0,0.0,226.5
"Block 2042, Block Group 2, Census Tract 16, Mesa County, Colorado",08,077,2042,001600,080770016002042,13,5,10,28,10,7,3,18,39,7,11,64,123,26,47,1,37,123,115,8,123,112,0,1,0,0,0,10,10,0,526672.0,0.0,0.2033480592,604.9,63.9,24.6,49.2,137.7,49.2,34.4,14.8,88.5,191.8,34.4,54.1,314.7,604.9,127.9,231.1,4.9,182.0,565.5,39.3,604.9,550.8,0.0,4.9,0.0,0.0,0.0,49.2
"Block 2043, Block Group 2, Census Tract 16, Mesa County, Colorado",08,077,2043,001600,080770016002043,7,3,1,11,1,2,5,1,3,4,10,17,37,11,11,2,7,37,36,1,37,35,0,0,0,0,1,1,1,0,208132.0,0.0,0.0803597652,460.4,87.1,37.3,12.4,136.9,12.4,24.9,62.2,12.4,37.3,49.8,124.4,211.5,460.4,136.9,136.9,24.9,87.1,448.0,12.4,460.4,435.5,0.0,0.0,0.0,0.0,12.4,12.4
"Block 2044, Block Group 2, Census Tract 16, Mesa County, Colorado",08,077,2044,001600,080770016002044,6,19,16,41,2,18,13,25,23,27,16,83,165,41,50,12,31,165,157,8,165,156,1,0,0,0,2,6,6,0,131150.0,0.0,0.050637015,3258.5,118.5,375.2,316.0,809.7,39.5,355.5,256.7,493.7,454.2,533.2,316.0,1639.1,3258.5,809.7,987.4,237.0,612.2,3100.5,158.0,3258.5,3080.8,19.7,0.0,0.0,0.0,39.5,118.5
"Block 2045, Block Group 2, Census Tract 16, Mesa County, Colorado",08,077,2045,001600,080770016002045,1,10,8,19,3,2,0,0,0,0,0,0,24,19,7,1,1,24,12,12,24,15,0,0,0,0,0,9,9,0,11669.0,0.0,0.0045054008999999996,5326.9,222.0,2219.6,1775.6,4217.2,665.9,443.9,0.0,0.0,0.0,0.0,0.0,0.0,5326.9,4217.2,1553.7,222.0,222.0,2663.5,2663.5,5326.9,3329.3,0.0,0.0,0.0,0.0,0.0,1997.6
"Block 2046, Block Group 2, Census Tract 16, Mesa County, Colorado",08,077,2046,001600,080770016002046,0,3,1,4,0,0,5,18,4,9,1,20,41,4,18,2,7,41,38,3,41,33,3,0,0,0,0,5,5,0,33050.0,0.0,0.012760605,3213.0,0.0,235.1,78.4,313.5,0.0,0.0,391.8,1410.6,313.5,705.3,78.4,1567.3,3213.0,313.5,1410.6,156.7,548.6,2977.9,235.1,3213.0,2586.1,235.1,0.0,0.0,0.0,0.0,391.8
"Block 2047, Block Group 2, Census Tract 16, Mesa County, Colorado",08,077,2047,001600,080770016002047,3,5,0,8,0,5,0,0,3,0,2,5,18,8,7,5,2,18,16,2,18,16,0,0,0,0,0,2,2,0,12710.0,0.0,0.004907331,3668.0,611.3,1018.9,0.0,1630.2,0.0,1018.9,0.0,0.0,611.3,0.0,407.6,1018.9,3668.0,1630.2,1426.4,1018.9,407.6,3260.4,407.6,3668.0,3260.4,0.0,0.0,0.0,0.0,0.0,407.6
"Block 2050, Block Group 2, Census Tract 16, Mesa County, Colorado",08,077,2050,001600,080770016002050,4,3,4,11,9,9,39,5,15,12,10,41,110,10,49,24,6,110,99,11,110,95,0,5,2,0,0,8,8,0,378218.0,0.0,0.1460299698,753.3,27.4,20.5,27.4,75.3,61.6,61.6,267.1,34.2,102.7,82.2,68.5,280.8,753.3,68.5,335.5,164.3,41.1,677.9,75.3,753.3,650.6,0.0,34.2,13.7,0.0,0.0,54.8
"Block 2051, Block Group 2, Census Tract 16, Mesa County, Colorado",08,077,2051,001600,080770016002051,3,3,5,11,13,11,2,4,9,9,0,20,55,11,36,13,14,55,50,5,55,50,0,0,1,0,2,2,2,0,46075.0,0.0,0.0177895575,3091.7,168.6,168.6,281.1,618.3,730.8,618.3,112.4,224.9,505.9,505.9,0.0,1124.3,3091.7,618.3,2023.7,730.8,787.0,2810.6,281.1,3091.7,2810.6,0.0,0.0,56.2,0.0,112.4,112.4
"Block 3018, Block Group 3, Census Tract 6.01, Mesa County, Colorado",08,077,3018,000601,080770006013018,0,0,0,0,0,2,1,0,1,0,0,1,4,0,2,2,0,4,4,0,4,3,0,0,0,0,0,1,1,0,2817.0,0.0,0.0010876437,3677.7,0.0,0.0,0.0,0.0,0.0,1838.8,919.4,0.0,919.4,0.0,0.0,919.4,3677.7,0.0,1838.8,1838.8,0.0,3677.7,0.0,3677.7,2758.3,0.0,0.0,0.0,0.0,0.0,919.4
"Block 3015, Block Group 3, Census Tract 6.01, Mesa County, Colorado",08,077,3015,000601,080770006013015,1,11,4,16,5,4,2,1,9,0,0,9,37,16,11,5,1,37,32,5,37,33,1,0,0,0,2,1,1,0,19963.0,0.0,0.0077077143,4800.4,129.7,1427.1,519.0,2075.8,648.7,519.0,259.5,129.7,1167.7,0.0,0.0,1167.7,4800.4,2075.8,1427.1,648.7,129.7,4151.7,648.7,4800.4,4281.4,129.7,0.0,0.0,0.0,259.5,129.7
"Block 3016, Block Group 3, Census Tract 6.01, Mesa County, Colorado",08,077,3016,000601,080770006013016,8,2,7,17,29,15,2,11,12,13,1,34,98,11,46,6,22,98,75,23,98,76,0,5,1,0,7,9,9,3,28116.0,0.0,0.0108555876,9027.6,736.9,184.2,644.8,1566.0,2671.4,1381.8,184.2,1013.3,1105.4,1197.5,92.1,3132.0,9027.6,1013.3,4237.4,552.7,2026.6,6908.9,2118.7,9027.6,7001.0,0.0,460.6,92.1,0.0,644.8,829.1
"Block 3017, Block Group 3, Census Tract 6.01, Mesa County, Colorado",08,077,3017,000601,080770006013017,11,18,9,38,42,27,22,15,15,14,14,49,180,34,91,27,19,180,164,16,180,158,1,3,0,0,5,13,13,2,115462.0,0.0,0.0445798782,4037.7,246.7,403.8,201.9,852.4,942.1,605.7,493.5,336.5,336.5,314.0,314.0,1099.2,4037.7,762.7,2041.3,605.7,426.2,3678.8,358.9,4037.7,3544.2,22.4,67.3,0.0,0.0,112.2,291.6
